timestamp_utc,coin_id,close_price,market_cap,total_volume
2025-11-06 22:00:00,bome,0.00081984,56646976.78,42429392.46
2025-11-06 23:00:00,bome,0.00081231,56000330.57,42602634.35
2025-11-07 00:00:00,bome,0.00081493,56194594.11,43093429.49
2025-11-07 01:00:00,bome,0.00083092,57336288.39,44522506.45
2025-11-07 02:00:00,bome,0.00082619,56956920.85,45457526.18
2025-11-07 03:00:00,bome,0.00084595,58351326.22,45574253.69
2025-11-07 04:00:00,bome,0.00084222,58198311.8,45650357.35
2025-11-07 05:00:00,bome,0.00084021,57734909.35,45874508.89
2025-11-07 06:00:00,bome,0.00085053,58661321.46,46107521.36
2025-11-07 07:00:00,bome,0.00085307,58943536.76,46465948.9
2025-11-07 08:00:00,bome,0.00086134,59285590.61,46354869.0
2025-11-07 09:00:00,bome,0.00085724,59187162.66,45782615.53
2025-11-07 10:00:00,bome,0.00085275,58602934.5,46354374.18
2025-11-07 11:00:00,bome,0.00085314,58819310.88,46847508.42
2025-11-07 12:00:00,bome,0.00084554,58231234.99,47486485.83
2025-11-07 13:00:00,bome,0.00082264,56697217.86,47967472.06
2025-11-07 14:00:00,bome,0.00084957,58591816.37,48709483.35
2025-11-07 15:00:00,bome,0.00085955,59308842.94,49383999.93
2025-11-07 16:00:00,bome,0.00088318,60655240.8,50680221.07
2025-11-07 17:00:00,bome,0.000941,64668343.53,53847735.9
2025-11-07 18:00:00,bome,0.00096558,66458056.1,57944867.44
2025-11-07 19:00:00,bome,0.00098618,68099088.54,59915780.7
2025-11-07 20:00:00,bome,0.00097821,67424640.18,61078981.56
2025-11-07 21:00:00,bome,0.000982,67722442.12,60574363.32
2025-11-07 22:00:00,bome,0.00098572,68152774.25,60828564.35
2025-11-07 23:00:00,bome,0.00099141,68320831.27,60806278.04
2025-11-08 00:00:00,bome,0.00096801,66829522.35,60604888.95
2025-11-08 01:00:00,bome,0.00096278,66843300.94,59898914.57
2025-11-08 02:00:00,bome,0.00097026,66986544.16,58267764.14
2025-11-08 03:00:00,bome,0.00097412,67208255.21,57728611.21
2025-11-08 04:00:00,bome,0.0009654,66609233.79,57777745.18
2025-11-08 05:00:00,bome,0.00097385,67585550.94,57746715.14
2025-11-08 06:00:00,bome,0.0009463,65338332.09,57043092.86
2025-11-08 07:00:00,bome,0.00093733,64833680.5,58092180.76
2025-11-08 08:00:00,bome,0.00093967,64819924.96,58594456.58
2025-11-08 09:00:00,bome,0.00095102,65585545.55,58550789.0
2025-11-08 10:00:00,bome,0.00093331,64768667.89,57477431.82
2025-11-08 11:00:00,bome,0.00094952,65362221.62,57076855.13
2025-11-08 12:00:00,bome,0.00095084,65567478.65,56690753.24
2025-11-08 13:00:00,bome,0.00095355,65787487.68,55031770.08
2025-11-08 14:00:00,bome,0.00093547,64801021.97,53763743.83
2025-11-08 15:00:00,bome,0.00092918,64149180.68,52313298.31
2025-11-08 16:00:00,bome,0.00091744,63300022.09,50043233.77
2025-11-08 17:00:00,bome,0.0009167,63248086.83,45324574.01
2025-11-08 18:00:00,bome,0.00091995,63586834.34,39653392.71
2025-11-08 19:00:00,bome,0.00092675,63888927.12,36540157.14
2025-11-08 20:00:00,bome,0.00092466,63800506.59,34651590.68
2025-11-08 21:00:00,bome,0.00093068,64344393.44,33768425.5
2025-11-08 22:00:00,bome,0.00093256,64300134.89,33107027.87
2025-11-08 23:00:00,bome,0.00093537,64365225.76,32568135.99
2025-11-09 00:00:00,bome,0.00093902,64776066.83,31439822.02
2025-11-09 01:00:00,bome,0.00092747,63960283.47,30333147.06
2025-11-09 02:00:00,bome,0.00092994,64174272.22,29839540.74
2025-11-09 03:00:00,bome,0.00090478,62693394.92,30437074.61
2025-11-09 04:00:00,bome,0.000893,61529727.24,30701664.72
2025-11-09 05:00:00,bome,0.0008972,61906099.92,30248213.03
2025-11-09 06:00:00,bome,0.00089954,62064325.91,29647951.97
2025-11-09 07:00:00,bome,0.00089967,62058816.3,27941759.49
2025-11-09 08:00:00,bome,0.00091606,63156379.4,27513807.47
2025-11-09 09:00:00,bome,0.00090884,62658855.85,27646094.18
2025-11-09 10:00:00,bome,0.00090184,62320159.99,25401861.59
2025-11-09 11:00:00,bome,0.00090824,62718329.92,27416385.05
2025-11-09 12:00:00,bome,0.00092488,63830298.0,27109126.03
2025-11-09 13:00:00,bome,0.00092363,63786384.02,27264830.18
2025-11-09 14:00:00,bome,0.00092562,64011533.69,27023046.85
2025-11-09 15:00:00,bome,0.00093505,64570334.23,27381333.01
2025-11-09 16:00:00,bome,0.00095822,65999340.84,27755546.07
2025-11-09 17:00:00,bome,0.0009578,66266215.82,28519383.74
2025-11-09 18:00:00,bome,0.00094599,65282139.5,28272375.21
2025-11-09 19:00:00,bome,0.00095615,65939259.18,28564336.19
2025-11-09 20:00:00,bome,0.000961,66077473.68,28536433.7
2025-11-09 21:00:00,bome,0.00095419,65763689.83,28682875.75
2025-11-09 22:00:00,bome,0.000953,65811547.49,28544909.18
2025-11-09 23:00:00,bome,0.00095538,65823580.59,28989329.9
2025-11-10 00:00:00,bome,0.00095091,65544925.23,27659381.38
2025-11-10 01:00:00,bome,0.0009716,67179188.29,30331604.88
2025-11-10 02:00:00,bome,0.00096589,66702946.41,30984273.79
2025-11-10 03:00:00,bome,0.0009618,66401674.03,28077689.13
2025-11-10 04:00:00,bome,0.00096593,66648798.65,29508941.38
2025-11-10 05:00:00,bome,0.00097479,67244062.67,30033708.29
2025-11-10 06:00:00,bome,0.00097499,67294691.09,30246373.06
2025-11-10 07:00:00,bome,0.00097412,67213765.38,30892279.3
2025-11-10 08:00:00,bome,0.00096911,66777733.59,30970953.32
2025-11-10 09:00:00,bome,0.00096705,66727412.27,30829727.67
2025-11-10 10:00:00,bome,0.00098276,67824983.64,30822096.7
2025-11-10 11:00:00,bome,0.00096765,66815263.98,30250485.21
2025-11-10 12:00:00,bome,0.0009774,67645264.52,30429785.65
2025-11-10 13:00:00,bome,0.00096918,66879720.71,30389053.56
2025-11-10 14:00:00,bome,0.0009732,67286612.11,30549199.64
2025-11-10 15:00:00,bome,0.00095223,65661254.19,30865138.84
2025-11-10 16:00:00,bome,0.00095973,66367628.14,31597854.84
2025-11-10 17:00:00,bome,0.00094971,65528439.29,30663847.93
2025-11-10 18:00:00,bome,0.00096103,66456757.14,30735316.45
2025-11-10 19:00:00,bome,0.00095356,66083511.08,30817843.3
2025-11-10 20:00:00,bome,0.00097004,66953029.02,31356740.35
2025-11-10 21:00:00,bome,0.00096759,66812567.98,31957839.36
2025-11-10 22:00:00,bome,0.00096295,66344201.91,31973428.35
2025-11-10 23:00:00,bome,0.0009883,67966665.41,32367258.99
2025-11-11 00:00:00,bome,0.00097293,66937535.37,33252304.76
2025-11-11 01:00:00,bome,0.00095932,66126177.52,33017789.61
2025-11-11 02:00:00,bome,0.00096516,66595614.11,32663026.18
2025-11-11 03:00:00,bome,0.00098154,67637916.05,33277058.36
2025-11-11 04:00:00,bome,0.00098258,67801951.96,33769494.35
2025-11-11 05:00:00,bome,0.00096491,66556468.37,34077062.31
2025-11-11 06:00:00,bome,0.00095653,65945527.22,34134922.66
2025-11-11 07:00:00,bome,0.00095121,65390729.01,34351567.32
2025-11-11 08:00:00,bome,0.00093557,64556789.24,34420078.77
2025-11-11 09:00:00,bome,0.00094472,65165871.14,34870832.73
2025-11-11 10:00:00,bome,0.00094138,64978900.06,34855991.82
2025-11-11 11:00:00,bome,0.00094177,64955030.7,34493270.04
2025-11-11 12:00:00,bome,0.00094118,64881717.24,34545402.73
2025-11-11 13:00:00,bome,0.00094083,64922200.71,34492284.68
2025-11-11 14:00:00,bome,0.00093645,64694718.73,34525165.96
2025-11-11 15:00:00,bome,0.00094551,65153289.37,34095515.75
2025-11-11 16:00:00,bome,0.00093953,64706193.68,33884663.65
2025-11-11 17:00:00,bome,0.00094273,65048168.17,33728540.07
2025-11-11 18:00:00,bome,0.00093802,64624458.64,33674110.32
2025-11-11 19:00:00,bome,0.00092365,63768513.54,34223793.26
2025-11-11 20:00:00,bome,0.00091448,63105311.88,34148646.4
2025-11-11 21:00:00,bome,0.00090236,62247708.33,33614914.42
2025-11-11 22:00:00,bome,0.00089294,61729388.61,34547388.36
2025-11-11 23:00:00,bome,0.00090678,62596110.19,34740900.08
2025-11-12 00:00:00,bome,0.00089318,61459517.69,33677251.49
2025-11-12 01:00:00,bome,0.00088773,61252805.08,34553482.26
2025-11-12 02:00:00,bome,0.0009013,62065407.16,33085507.52
2025-11-12 03:00:00,bome,0.00089619,61832768.26,35149657.79
2025-11-12 04:00:00,bome,0.00090203,62240812.36,34955251.19
2025-11-12 05:00:00,bome,0.00090619,62397728.62,34657024.69
2025-11-12 06:00:00,bome,0.00090938,62728461.09,32284851.13
2025-11-12 07:00:00,bome,0.0009084,62628879.07,34654268.99
2025-11-12 08:00:00,bome,0.0009048,62430403.39,34365919.29
2025-11-12 09:00:00,bome,0.00092477,63904638.3,34911941.45
2025-11-12 10:00:00,bome,0.00092827,64066527.85,34656868.43
2025-11-12 11:00:00,bome,0.00093588,64581487.8,35192268.64
2025-11-12 12:00:00,bome,0.00093422,64443818.55,35592012.04
2025-11-12 13:00:00,bome,0.00093389,64433487.09,35272832.18
2025-11-12 14:00:00,bome,0.00094437,65142884.67,35175596.27
2025-11-12 15:00:00,bome,0.00093043,64164584.93,35382299.34
2025-11-12 16:00:00,bome,0.00090811,62874049.87,35844657.2
2025-11-12 17:00:00,bome,0.00087272,60186777.8,37243726.44
2025-11-12 18:00:00,bome,0.00087762,60558396.31,38165088.35
2025-11-12 19:00:00,bome,0.00086853,60061372.89,38532000.8
2025-11-12 20:00:00,bome,0.00087082,60188297.26,38667075.38
2025-11-12 21:00:00,bome,0.00089246,61643508.07,38511350.25
2025-11-12 22:00:00,bome,0.00088925,61357610.57,37962184.1
2025-11-12 23:00:00,bome,0.00089062,61447089.14,37928862.35
2025-11-13 00:00:00,bome,0.00088313,60926497.35,37366329.77
2025-11-13 01:00:00,bome,0.00088665,61101445.39,36377386.07
2025-11-13 02:00:00,bome,0.00089283,61698714.79,33456504.17
2025-11-13 03:00:00,bome,0.00089149,61667553.29,34788226.05
2025-11-13 04:00:00,bome,0.00090064,62151507.34,35276853.5
2025-11-13 05:00:00,bome,0.00090007,62100856.96,35327788.91
2025-11-13 06:00:00,bome,0.000916,62942895.05,35092463.13
2025-11-13 07:00:00,bome,0.00091119,62884652.64,35107001.72
2025-11-13 08:00:00,bome,0.00089953,62107780.92,34344140.0
2025-11-13 09:00:00,bome,0.00090652,62552088.33,33337427.11
2025-11-13 10:00:00,bome,0.00089526,61703619.89,33019239.38
2025-11-13 11:00:00,bome,0.00089498,61753595.58,32648303.39
2025-11-13 12:00:00,bome,0.00089619,61850672.73,32016463.93
2025-11-13 13:00:00,bome,0.00089907,62007416.33,29664227.7
2025-11-13 14:00:00,bome,0.00089244,61670770.42,31684342.45
2025-11-13 15:00:00,bome,0.00090192,62371076.71,31941863.78
2025-11-13 16:00:00,bome,0.00088594,61095098.99,31203455.24
2025-11-13 17:00:00,bome,0.00087163,60220754.47,29783427.28
2025-11-13 18:00:00,bome,0.00085277,59004531.73,29685775.69
2025-11-13 19:00:00,bome,0.00083982,57922490.85,30656404.61
2025-11-13 20:00:00,bome,0.0008186,56483136.97,31714690.81
2025-11-13 21:00:00,bome,0.00082207,56614584.53,32347430.41
2025-11-13 22:00:00,bome,0.00081659,56341315.98,32732575.52
2025-11-13 23:00:00,bome,0.00083031,57345692.53,33481823.74
2025-11-14 00:00:00,bome,0.00083853,58036176.38,34585066.35
2025-11-14 01:00:00,bome,0.00083647,57829865.83,35543409.41
2025-11-14 02:00:00,bome,0.00083496,57825680.18,36735849.58
2025-11-14 03:00:00,bome,0.00083818,57834170.94,37749298.99
2025-11-14 04:00:00,bome,0.00082821,57136976.04,37612357.69
2025-11-14 05:00:00,bome,0.00081646,56128493.1,39550164.18
2025-11-14 06:00:00,bome,0.00082637,57025671.55,40721492.81
2025-11-14 07:00:00,bome,0.00083267,57440221.49,42202902.92
2025-11-14 08:00:00,bome,0.00083188,57407157.11,43197360.36
2025-11-14 09:00:00,bome,0.00082659,57035226.95,43786988.57
2025-11-14 10:00:00,bome,0.00081412,56170996.15,44711280.59
2025-11-14 11:00:00,bome,0.0008188,56540843.74,44983939.97
2025-11-14 12:00:00,bome,0.00080722,55914316.34,45038770.53
2025-11-14 13:00:00,bome,0.00081317,55946070.66,46159600.96
2025-11-14 14:00:00,bome,0.00080795,55738311.74,46103727.89
2025-11-14 15:00:00,bome,0.00081848,56420270.76,45609467.28
2025-11-14 16:00:00,bome,0.00082854,57272829.2,45210807.26
2025-11-14 17:00:00,bome,0.00082957,57217452.02,44275116.16
2025-11-14 18:00:00,bome,0.00081211,56162051.9,41863775.66
2025-11-14 19:00:00,bome,0.00081578,56350818.57,40479259.91
2025-11-14 20:00:00,bome,0.00083089,57328062.05,38907925.74
2025-11-14 21:00:00,bome,0.00080837,55780426.85,38264925.01
2025-11-14 22:00:00,bome,0.00081675,56361904.76,38197825.06
2025-11-14 23:00:00,bome,0.00080713,55815867.48,38112314.23
2025-11-15 00:00:00,bome,0.00080643,55808467.42,39046079.79
2025-11-15 01:00:00,bome,0.0008164,56181888.5,38802285.57
2025-11-15 02:00:00,bome,0.0008266,57037393.37,38007720.65
2025-11-15 03:00:00,bome,0.000831,57314411.71,37611199.31
2025-11-15 04:00:00,bome,0.00083724,57848919.22,37354431.09
2025-11-15 05:00:00,bome,0.00083685,57769938.02,34964153.91
2025-11-15 06:00:00,bome,0.00084018,57960263.13,33151515.74
2025-11-15 07:00:00,bome,0.00084521,58342502.74,32246401.64
2025-11-15 08:00:00,bome,0.00083626,57740378.36,30585622.96
2025-11-15 09:00:00,bome,0.00082082,56674497.67,30665625.47
2025-11-15 10:00:00,bome,0.00082361,56832275.26,29012373.75
2025-11-15 11:00:00,bome,0.00082908,57138910.54,29179170.68
2025-11-15 12:00:00,bome,0.00082177,56763144.18,29050072.76
2025-11-15 13:00:00,bome,0.00083136,57258645.75,29389263.89
2025-11-15 14:00:00,bome,0.00083306,57418947.9,29123327.11
2025-11-15 15:00:00,bome,0.00083416,57556690.65,28974607.12
2025-11-15 16:00:00,bome,0.00083197,57406349.37,29432267.35
2025-11-15 17:00:00,bome,0.00082925,57209334.35,29742512.64
2025-11-15 18:00:00,bome,0.00083691,57716048.85,30366438.11
2025-11-15 19:00:00,bome,0.0008327,57534656.68,30488019.66
2025-11-15 20:00:00,bome,0.00083098,57335813.8,30027120.99
2025-11-15 21:00:00,bome,0.00082282,56778962.14,29800361.5
2025-11-15 22:00:00,bome,0.0008156,56314142.53,29820554.52
2025-11-15 23:00:00,bome,0.00082064,56561283.81,29475589.11
2025-11-16 00:00:00,bome,0.00082233,56756994.62,27455580.21
2025-11-16 01:00:00,bome,0.00081869,56489165.45,26796284.97
2025-11-16 02:00:00,bome,0.00081234,55685753.57,27535082.98
2025-11-16 03:00:00,bome,0.00082367,56824972.07,27976845.61
2025-11-16 04:00:00,bome,0.00082511,56928050.28,28295797.84
2025-11-16 05:00:00,bome,0.00082004,56501277.37,27944003.09
2025-11-16 06:00:00,bome,0.00082463,56899748.0,27608799.49
2025-11-16 07:00:00,bome,0.00082548,56959292.22,27466802.42
2025-11-16 08:00:00,bome,0.00082314,56842065.57,27544436.64
2025-11-16 09:00:00,bome,0.00082149,56676477.6,27243670.05
2025-11-16 10:00:00,bome,0.00082616,56901226.02,27423450.62
2025-11-16 11:00:00,bome,0.00082571,56980814.69,27069631.57
2025-11-16 12:00:00,bome,0.00080593,55665902.32,27245603.25
2025-11-16 13:00:00,bome,0.00080811,55643401.23,27457306.71
2025-11-16 14:00:00,bome,0.00079954,55160069.13,27543172.3
2025-11-16 15:00:00,bome,0.00080579,55682557.58,27898269.49
2025-11-16 16:00:00,bome,0.00078703,54365947.25,28566788.04
2025-11-16 17:00:00,bome,0.00077396,53597499.37,29526478.78
2025-11-16 18:00:00,bome,0.00077062,52572585.89,31944762.78
2025-11-16 19:00:00,bome,0.00076507,52775785.49,33237136.36
2025-11-16 20:00:00,bome,0.00077067,53221310.11,34528712.62
2025-11-16 21:00:00,bome,0.0007696,53169356.95,34681660.37
2025-11-16 22:00:00,bome,0.0007681,52993021.43,35245331.23
2025-11-16 23:00:00,bome,0.00077799,53262963.48,35987190.49
2025-11-17 00:00:00,bome,0.00078431,54118467.91,38128683.71
2025-11-17 01:00:00,bome,0.0007899,54514717.89,39901244.12
2025-11-17 02:00:00,bome,0.00078385,54087827.83,39614715.73
2025-11-17 03:00:00,bome,0.00078803,54398179.23,38954849.58
2025-11-17 04:00:00,bome,0.00079802,55061587.53,38785073.3
2025-11-17 05:00:00,bome,0.00079741,55095205.74,39684654.36
2025-11-17 06:00:00,bome,0.0008001,55210164.76,39664928.57
2025-11-17 07:00:00,bome,0.00080123,55284708.12,40192520.43
2025-11-17 08:00:00,bome,0.00080405,55464705.68,40563867.46
2025-11-17 09:00:00,bome,0.00080233,55341430.33,40759411.98
2025-11-17 10:00:00,bome,0.00080327,55451600.83,41002149.29
2025-11-17 11:00:00,bome,0.00080527,55539722.63,40865622.54
2025-11-17 12:00:00,bome,0.0008051,55505004.66,41097847.14
2025-11-17 13:00:00,bome,0.00080233,55334144.77,40651533.15
2025-11-17 14:00:00,bome,0.00078166,53884865.49,41453454.91
2025-11-17 15:00:00,bome,0.00079756,55367130.64,44115303.14
2025-11-17 16:00:00,bome,0.00078028,53909228.45,44219621.93
2025-11-17 17:00:00,bome,0.00078671,54118601.61,44016299.52
2025-11-17 18:00:00,bome,0.00077,53162765.05,42488291.13
2025-11-17 19:00:00,bome,0.00076325,52655335.89,42545667.5
2025-11-17 20:00:00,bome,0.00075761,52335238.02,42865973.82
2025-11-17 21:00:00,bome,0.00075859,52257917.59,43791128.36
2025-11-17 22:00:00,bome,0.00075072,51791814.82,43851237.93
2025-11-17 23:00:00,bome,0.0007607,52527660.09,43179498.92
